Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715904275311
Timestamp end: 1715905175906

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      424.4   557.5    63.8   134.8   159.3   342.5   429.9   487.2   533.2   592.1   678.2   841.8  1928.6  6196.4 28012.0  84740.4    84642
read      360.0   333.4    68.9   123.7   143.3   323.8   409.1   462.1   501.2   543.7   592.4   668.0   919.7  4033.1 13034.6  42391.0    42333
read      363.8   330.0    68.9   127.0   146.9   324.0   411.5   463.2   501.8   545.3   597.6   680.8   998.9  3125.0 10670.0  61629.6    61587
read      366.3   324.7    68.9   130.2   151.3   324.2   410.0   463.0   502.2   548.2   610.1   707.4   945.5  4109.7 10185.1  78146.4    77998
read      354.6   304.2    63.8   130.0   152.4   316.7   393.2   439.7   477.1   525.0   586.5   683.4   903.7  3398.2  9178.6  97852.4    97625
read      476.8  1043.4    68.9   127.8   148.8   333.5   452.3   518.2   566.2   639.7   759.2   932.9  2692.1 11700.2 35809.0  23681.8    23781
read      435.9   665.0    68.9   127.8   148.7   315.5   406.7   469.8   521.2   584.2   687.0  1234.9  2127.6  8727.9 28622.2  66692.2    66723
read      364.8   505.9    63.8   119.6   138.3   306.4   397.6   455.0   494.8   534.3   578.6   655.3  1250.0  5658.0 28815.4  30991.4    31016
read      361.2   353.2    68.9   123.0   142.7   317.7   402.0   454.6   494.4   539.3   590.4   669.6  1099.3  4369.7  9839.1  47449.6    47394
read      399.6   556.2    63.8   136.1   160.6   337.9   419.3   468.7   508.2   558.6   631.0   750.3  1357.2  7419.1 29793.4  95460.8    95335
read      482.1  1701.9    86.8   161.5   190.1   309.7   351.3   373.6   392.3   415.4   454.2   566.3  4984.8 31468.9 37718.2   5241.6     5252
read      384.3   559.0    68.9   125.7   145.7   315.6   403.7   457.7   497.7   543.9   601.8   704.7  1732.6  6890.9 28608.3  66105.4    65908
read      434.9   857.9    68.9   131.7   153.9   353.7   442.2   493.4   528.7   572.2   643.5   764.8  2061.0  9891.1 31834.6  16877.8    16889
read      382.7   413.8    68.9   124.6   144.4   325.9   417.2   474.8   516.9   564.0   623.4   734.4  1450.0  5130.2 12659.6  42963.6    42912
read      365.9   352.8    63.8   131.6   154.6   322.0   400.8   448.9   486.5   533.9   597.2   704.0  1008.7  3922.4 10802.8  99935.6    99898
read      363.6   373.1    68.9   123.0   143.0   317.2   412.6   468.6   503.1   538.5   578.6   638.5  1022.8  5030.0 11063.3  26243.2    26385
read      386.1   481.7    68.9   126.2   147.1   329.4   429.3   484.5   519.5   558.1   614.7   757.3  1154.2  4897.5 21567.0  22693.4    22616
read      367.8   418.1    68.9   127.8   147.7   320.8   406.3   460.2   500.6   545.1   597.2   680.7  1272.7  3928.5 12787.5  50681.4    50605
read      396.4   431.3    68.9   135.1   158.7   336.1   420.6   472.4   514.2   567.4   638.5   764.2  1383.4  5487.2 14119.2  90170.2    90283
read      351.4   480.6    68.9   121.4   140.9   306.3   398.0   451.2   486.4   521.0   559.0   616.4   955.3  3829.4 29658.4  26409.4    26273
read      359.2   502.2    68.9   120.1   139.1   310.5   391.4   441.4   481.2   525.3   576.1   653.0  1185.3  6625.5 28409.5  48465.6    48521
read      387.5   521.5    63.8   124.2   145.3   328.6   421.5   478.9   518.0   559.1   612.1   714.9  1386.0  7354.2 17484.0  34269.8    34058
read      398.6   576.3    68.9   131.4   153.0   333.2   420.4   474.2   516.5   567.2   635.4   746.8  1425.0  6895.2 29443.9  75627.4    75648
read      485.5  1031.5    74.4   132.6   154.7   358.4   468.5   532.5   585.0   664.5   752.5   886.8  2980.5 12188.6 32311.3  19480.2    19482
